layer,group,base_mean,tgt_mean,delta_mean,base_std,tgt_std,delta_std,cosine
17,mlp,-1.2921347552117296e-05,-1.2900573022068284e-05,2.0774530049012306e-08,0.01310125783563889,0.013059143209184085,-4.2114626454804044e-05,0.998090544320668
18,attn,-1.5406625920613768e-06,-1.4274896661965916e-06,1.1317292586478525e-07,0.01646186655700412,0.016389671634339107,-7.219492266501149e-05,0.9988838587710357
18,mlp,-1.7773194552795351e-06,-1.750903816075762e-06,2.6415639203773208e-08,0.013091165766606582,0.013048607126678748,-4.255863992783451e-05,0.9980566046402854
19,attn,9.998445729174702e-08,-1.075917180557752e-07,-2.0757617534752222e-07,0.016331463782342466,0.01625654745579258,-7.491632654988561e-05,0.9988140895684496
19,mlp,-9.510258072222127e-06,-9.591628950140201e-06,-8.137087791807434e-08,0.013105760425597307,0.013063334239533781,-4.242618606352562e-05,0.9980482127730703
20,attn,-2.4968233754983683e-07,-1.091926618562852e-07,1.4048967569355163e-07,0.016180682288524352,0.016106354811611035,-7.43274769133169e-05,0.998751212986306
20,mlp,-1.232435338648759e-05,-1.2301996632371582e-05,2.2356754116007542e-08,0.013127604222844157,0.013085605173744169,-4.199904909998886e-05,0.9980603706108875
21,attn,-3.3671941399525916e-06,-3.250269710950414e-06,1.1692442900217782e-07,0.0162013291466284,0.0161309854221452,-7.034372448319962e-05,0.9988113962063213
21,mlp,-6.936906183259748e-06,-6.997440226930766e-06,-6.053404367101741e-08,0.013191597777814453,0.013148220967215777,-4.337681059867621e-05,0.9981241861804417
22,attn,-1.701821588105624e-06,-1.727491446017475e-06,-2.5669857911850928e-08,0.015992762770701337,0.01592564461109546,-6.711815960587508e-05,0.9987377237759678
22,mlp,-8.475474549504879e-06,-8.517231810543656e-06,-4.175726103877721e-08,0.013211021587432054,0.013168228061672976,-4.279352575907794e-05,0.9981166399103913
23,attn,4.0755141277572715e-06,4.143289246161252e-06,6.777511840398068e-08,0.016089810819924836,0.01602139240809303,-6.841841183180541e-05,0.9987641528833368
23,mlp,-8.540108786153198e-06,-8.575460501303926e-06,-3.53517151507278e-08,0.013243451750298021,0.013199753957530013,-4.369779276800802e-05,0.9980978483423005
24,attn,4.0883385717396194e-07,3.675054824728004e-07,-4.132837470116153e-08,0.016010863911480096,0.01594238511538316,-6.847879609693519e-05,0.9987919648846536
24,mlp,-9.034478926257702e-06,-8.971794423218267e-06,6.268450303943495e-08,0.013291172359241939,0.013247470423940803,-4.370193530113531e-05,0.9980922556547577
25,attn,1.1717275099202055e-06,1.414173266560577e-06,2.424457566403715e-07,0.01591261477448254,0.01584529006365804,-6.73247108245005e-05,0.9988055105150616
25,mlp,-5.695566174893866e-06,-5.781303009387208e-06,-8.573683449334193e-08,0.013379678410344523,0.0133351093630093,-4.4569047335223794e-05,0.9981047153328217
26,attn,-9.918991221478197e-07,-1.044365650801956e-06,-5.246652865413628e-08,0.01617566297411352,0.01610675140298558,-6.891157112793797e-05,0.9988360814137757
26,mlp,-7.163859275510331e-06,-7.125394584393346e-06,3.8464691116985055e-08,0.013470602464675975,0.013424475325976565,-4.612713869940957e-05,0.9981226731007768
27,attn,-3.360549987252968e-06,-3.3489583729734084e-06,1.1591614279559722e-08,0.016188972875424843,0.01611994465550463,-6.902821992021274e-05,0.9988083961961666
27,mlp,-5.804981323391006e-06,-5.6217468920602666e-06,1.8323443133073954e-07,0.013587734797107382,0.01354040990246691,-4.7324894640472445e-05,0.9981582399918486
28,attn,1.7927910314025596e-06,1.6004239211633999e-06,-1.9236711023915972e-07,0.016149078408436223,0.0160801399150239,-6.893849341232244e-05,0.9988136179248177
28,mlp,-6.244438660836183e-06,-6.168715609353154e-06,7.572305148302885e-08,0.01367274703715797,0.013623368904694955,-4.937813246301548e-05,0.998172913198616
29,attn,-2.065305424373519e-06,-2.0569026311078113e-06,8.402793265707528e-09,0.01648035950444416,0.01641269545999881,-6.766404444534871e-05,0.9989688562491396
29,mlp,-7.0084488076798306e-06,-6.969030868534897e-06,3.941793914493322e-08,0.013801090621020237,0.013749955602434272,-5.113501858596513e-05,0.9982305820563773
30,attn,1.8453279976809403e-06,1.8195703973528055e-06,-2.575760032813481e-08,0.016332260034915645,0.0162657696305176,-6.649040439804521e-05,0.9987981532136099
30,mlp,-1.0577361986531703e-05,-1.0528645264797222e-05,4.871672173448095e-08,0.014098036206473381,0.014043383647734673,-5.46525587387086e-05,0.9984244123764119
31,attn,1.6991891001407909e-06,1.9387142782860236e-06,2.3952517814523275e-07,0.016931443448140203,0.01686348193391089,-6.796151422931371e-05,0.9990299756805284
31,mlp,-1.8106940871972986e-05,-1.8004349888742334e-05,1.0259098323065182e-07,0.015627498567599554,0.015561336074756021,-6.616249284353316e-05,0.9989289881608997
