timestamp,model,task,layer,variant,perturbation,score,split
2026-07-12T07:25:32.548079,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,45,attn,avg,75.2,P
2026-07-12T07:26:38.649853,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,45,mlp,avg,74.9,P
2026-07-12T07:27:44.749686,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,46,attn,avg,77.1,P
2026-07-12T07:28:51.436146,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,46,mlp,avg,74.9,P
2026-07-12T07:29:57.258348,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,47,attn,avg,74.8,P
2026-07-12T07:31:03.094010,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,47,mlp,avg,75.3,P
2026-07-12T07:32:08.818278,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,48,attn,avg,76.5,P
2026-07-12T07:33:14.548740,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,48,mlp,avg,76.2,P
2026-07-12T07:34:20.358775,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,49,attn,avg,76.0,P
2026-07-12T07:35:26.076975,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,49,mlp,avg,75.9,P
2026-07-12T07:36:31.762752,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,50,attn,avg,76.0,P
2026-07-12T07:37:37.368824,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,50,mlp,avg,75.5,P
2026-07-12T07:38:43.157106,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,51,attn,avg,76.8,P
2026-07-12T07:39:48.839527,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,51,mlp,avg,76.1,P
2026-07-12T07:40:54.703400,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,52,attn,avg,76.6,P
2026-07-12T07:42:00.537728,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,52,mlp,avg,76.7,P
2026-07-12T07:43:06.298678,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,53,attn,avg,76.4,P
2026-07-12T07:44:12.112860,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,53,mlp,avg,76.5,P
2026-07-12T07:45:17.980456,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,54,attn,avg,77.0,P
2026-07-12T07:46:24.015166,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,54,mlp,avg,76.7,P
2026-07-12T07:47:29.849207,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,55,attn,avg,76.9,P
2026-07-12T07:48:35.713335,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,55,mlp,avg,76.2,P
2026-07-12T07:49:41.491146,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,56,attn,avg,76.7,P
2026-07-12T07:50:47.287089,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,56,mlp,avg,76.5,P
2026-07-12T07:51:53.082151,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,57,attn,avg,76.8,P
2026-07-12T07:52:58.914634,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,57,mlp,avg,77.2,P
2026-07-12T07:54:04.704685,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,58,attn,avg,77.2,P
2026-07-12T07:55:10.429320,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,58,mlp,avg,77.1,P
2026-07-12T07:56:16.221050,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,59,attn,avg,76.6,P
2026-07-12T07:57:22.067651,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,59,mlp,avg,76.3,P
2026-07-12T07:58:27.761210,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,60,attn,avg,76.9,P
