timestamp,model,task,layer,variant,perturbation,score,split
2026-07-12T19:17:21.383784,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,35,attn,avg,77.52,P
2026-07-12T19:20:25.598799,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,35,mlp,avg,74.84,P
2026-07-12T19:23:30.395273,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,36,attn,avg,78.3,P
2026-07-12T19:26:35.359173,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,36,mlp,avg,75.79,P
2026-07-12T19:29:40.076802,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,37,attn,avg,76.1,P
2026-07-12T19:32:44.596179,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,37,mlp,avg,75.16,P
2026-07-12T19:35:49.034697,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,38,attn,avg,76.26,P
2026-07-12T19:38:53.694853,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,38,mlp,avg,75.0,P
2026-07-12T19:41:58.581507,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,39,attn,avg,77.2,P
2026-07-12T19:45:03.399633,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,39,mlp,avg,75.47,P
2026-07-12T19:48:08.258808,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,40,attn,avg,76.26,P
2026-07-12T19:51:13.075187,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,40,mlp,avg,75.79,P
2026-07-12T19:54:17.805518,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,41,attn,avg,76.26,P
2026-07-12T19:57:22.427373,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,41,mlp,avg,76.42,P
2026-07-12T20:00:27.229082,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,42,attn,avg,76.57,P
2026-07-12T20:03:32.194823,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,42,mlp,avg,75.16,P
2026-07-12T20:06:36.976615,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,43,attn,avg,76.26,P
2026-07-12T20:09:41.856157,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,43,mlp,avg,77.36,P
